Davis M. , Mann M. , 5:3 ,0.18,4.06,2015, China Open
Fu M. , Georgiou M. , 5:2 ,0.19,3.86,2015, China Open
Higgins J. , Lines O. , 5:2 ,0.26,2.91,2015, China Open
Liang W. , Walker J. , 5:2 ,0.52,1.53,2015, China Open
Hull R. , McLeod R. , 5:3 ,0.94,0.85,2015, China Open
Stevens M. , Owens M. , 5:0 ,0.14,5.03,2015, China Open
Trump J. , Sharav E. , 5:0 ,0.09,6.62,2015, China Open
Bond N. , Steadman C. , 5:2 ,1.03,0.78,2015, China Open
Burden A. , Taylor Al. , 5:4 ,0.46,1.72,2015, China Open
Campbell M. , Chenwei L. , 5:2 ,0.37,2.09,2015, China Open
Hamilton A. , Wasley M. , 5:0 ,0.78,1.03,2015, China Open
Zhou Y. , Holt M. , 5:1 ,2.42,0.32,2015, China Open
Jones Jam. , Tomlinson M. , 5:2 ,0.21,3.52,2015, China Open
Surety Z. , Li H. , 5:4 ,2.67,0.29,2015, China Open
McGill A. , Ursenbacher A. , 5:3 ,0.18,3.87,2015, China Open
Murphy S. , Figueiredo I. , 5:1 ,0.08,7.09,2015, China Open
O'Sullivan R. , Brecel L. , 5:1 ,0.11,5.77,2015, China Open
Carty A. , White J. , 5:4 ,1.75,0.45,2015, China Open
Leslie M. , Allen M. , 5:1 ,6.99,0.09,2015, China Open
Cao Y. , Bobat A. , 5:2 ,0.09,6.92,2015, China Open
Dale D. , Glover I. , 5:2 ,0.32,2.45,2015, China Open
Delu Y. , Norbury C. , 5:3 ,0.27,2.78,2015, China Open
Dunn M. , Thirapongpaiboon T. , 5:3 ,0.48,1.66,2015, China Open
Lisowski J. , Saif A. , 5:0 ,0.14,4.78,2015, China Open
Poomjaeng D. , Cahill J. , 5:1 ,0.65,1.24,2015, China Open
Robertson J. , Hallworth S. , 5:3 ,0.26,2.9,2015, China Open
Robertson N. , Haotian L. , 5:3 ,0.11,5.89,2015, China Open
Williams M. , Walker L. , 5:1 ,0.16,4.26,2015, China Open
O'Connor J. , Woollaston B. , 5:2 ,5.56,0.12,2015, China Open
Ding J. , Robertson N. , 10:5 ,0.7,1.18,2014, China Open
Ding J. , Dunn M. , 6:0 ,0.12,5.35,2014, China Open
Robertson N. , Carter A. , 6:2 ,0.56,1.45,2014, China Open
Ding J. , King M. , 5:2 ,0.22,3.25,2014, China Open
Dunn M. , Selby M. , 5:3 ,5.32,0.12,2014, China Open
Robertson N. , Dott G. , 5:3 ,0.47,1.62,2014, China Open
Carter A. , Walden R. , 5:3 ,0.89,0.85,2014, China Open
Ding J. , Higgins J. , 5:2 ,0.67,1.15,2014, China Open
King M. , O'Neill J. , 5:3 ,0.46,1.6,2014, China Open
Dunn M. , Steadman C. , 5:3 ,0.86,0.87,2014, China Open
Selby M. , White J. , 5:1 ,0.13,4.69,2014, China Open
Robertson N. , Delu Y. , 5:4 ,0.27,2.63,2014, China Open
Dott G. , Brecel L. , 5:2 ,0.43,1.76,2014, China Open
Carter A. , Ebdon P. , 5:3 ,0.45,1.66,2014, China Open
Walden R. , Murphy S. , 5:3 ,1.67,0.45,2014, China Open
Selby M. , Bond N. , 5:1 ,0.17,3.75,2014, China Open
Ding J. , Un-Nooh T. , 5:3 ,0.18,3.58,2014, China Open
King M. , Fu M. , 5:3 ,1.87,0.4,2014, China Open
Steadman C. , O'Donnell M. , 5:4 ,0.71,1.06,2014, China Open
O'Neill J. , O'Brien F. , 5:2 ,1.53,0.49,2014, China Open
Carter A. , Selt M. , 5:2 ,0.36,2.11,2014, China Open
Dott G. , Harold D. , 5:4 ,0.37,1.98,2014, China Open
Murphy S. , Poomjaeng D. , 5:0 ,0.19,3.45,2014, China Open
Robertson N. , Williams M. , 5:4 ,0.51,1.47,2014, China Open
Higgins J. , White M. , 5:1 ,0.33,2.21,2014, China Open
Brecel L. , Dale D. , 5:1 ,1.27,0.59,2014, China Open
Dunn M. , Pengfei T. , 5:3 ,1.42,0.53,2014, China Open
Ebdon P. , Trump J. , 5:4 ,2.91,0.24,2014, China Open
Walden R. , Guodong X. , 5:3 ,0.64,1.17,2014, China Open
Delu Y. , Wattana J. , 5:1 ,0.68,1.1,2014, China Open
White J. , Burden A. , 5:3 ,1.33,0.56,2014, China Open
Selby M. , Carrington S. , 5:3 ,0.12,4.88,2014, China Open
Carter A. , Jones Jam. , 5:0 ,0.36,2.01,2014, China Open
Williams M. , McGill A. , 5:3 ,0.46,1.6,2014, China Open
Murphy S. , Cope J. , 5:1 ,0.19,3.47,2014, China Open
Steadman C. , Holt M. , 5:1 ,1.83,0.4,2014, China Open
White M. , Xintong Z. , 5:2 ,0.48,1.49,2014, China Open
Ding J. , Astley J. , 5:1 ,0.08,7.05,2014, China Open
Ebdon P. , Robertson J. , 5:3 ,0.68,1.09,2014, China Open
Selt M. , Day R. , 5:2 ,1.47,0.5,2014, China Open
Higgins J. , Wasley M. , 5:2 ,0.18,3.57,2014, China Open
Walden R. , Advani P. , 5:1 ,0.42,1.72,2014, China Open
Delu Y. , Jones D. , 5:3 ,0.36,2.08,2014, China Open
Fu M. , Li H. , 5:3 ,0.22,3.09,2014, China Open
Trump J. , Maflin K. , 5:1 ,0.24,2.87,2014, China Open
Pengfei T. , Wilson G. , 5:2 ,0.77,0.97,2014, China Open
Bond N. , Pinches B. , 5:2 ,0.77,0.96,2014, China Open
Xintong Z. , Baird S. , 5:2 ,1.54,0.46,2014, China Open
Poomjaeng D. , Grace D. , 5:3 ,0.58,1.29,2014, China Open
Robertson N. , Hamilton A. , 5:4 ,0.2,3.29,2014, China Open
O'Neill J. , Wilson K. , 5:3 ,1.43,0.52,2014, China Open
Delu Y. , Zifan Ch. , 5:2 ,0.2,3.45,2014, China Open
Dott G. , McLeod R. , 5:4 ,0.3,2.32,2014, China Open
King M. , Mehta A. , 5:4 ,0.59,1.25,2014, China Open
White J. , Morris D. , 5:2 ,1.6,0.46,2014, China Open
Wattana J. , Joyce M. , 5:0 ,1.2,0.62,2014, China Open
Astley J. , Yan B. , 5:2 ,0.71,1.04,2014, China Open
Brecel L. , Sijun Y. , 5:2 ,0.14,4.27,2014, China Open
Un-Nooh T. , Doherty K. , 5:0 ,0.68,1.09,2014, China Open
Dunn M. , Lines P. , 5:4 ,1.07,0.7,2014, China Open
Guodong X. , Miah H. , 5:2 ,0.18,3.59,2014, China Open
Dale D. , Lisowski J. , 5:3 ,1,0.74,2014, China Open
Allen M. , Cahill J. , 5:2 ,0.07,7.17,2014, China Open
Ding J. , Thirapongpaiboon T. , 5:0 ,0.11,5.57,2014, China Open
Hamilton A. , Borg A. , 5:3 ,0.22,3.27,2014, China Open
Carrington S. , Lawler R. , 5:3 ,1.6,0.47,2014, China Open
Lines P. , Walker J. , 5:3 ,0.76,1,2014, China Open
Maflin K. , Clark R. , 5:0 ,0.14,4.57,2014, China Open
O'Brien F. , Davison P. , 5:1 ,0.43,1.75,2014, China Open
White J. , Swail J. , 5:2 ,0.95,0.8,2014, China Open
Wilson K. , Campbell M. , 5:4 ,0.78,0.98,2014, China Open
Dale D. , Saif A. , 5:1 ,0.1,6.03,2014, China Open
Dott G. , Davies A. , 5:0 ,0.2,3.44,2014, China Open
Ebdon P. , Patrick F. , 5:4 ,0.38,1.99,2014, China Open
O'Donnell M. , Gilbert D. , 5:1 ,2.34,0.32,2014, China Open
Higgins J. , Calabrese V. , 5:2 ,0.15,4.39,2014, China Open
O'Neill J. , McManus A. , 5:1 ,2.24,0.33,2014, China Open
Selt M. , Jones Jak , 5:0 ,0.22,3.16,2014, China Open
Bond N. , Lam S. , 5:1 ,0.32,2.31,2014, China Open
Burden A. , Muir R. , 5:1 ,0.27,2.73,2014, China Open
Doherty K. , Norman A. , 5:1 ,0.5,1.55,2014, China Open
Pinches B. , Gould M. , 5:3 ,1.94,0.38,2014, China Open
Hawkins B. , Xinlong C. , 5:2 ,0.11,5.48,2014, China Open
Drago T. , Higginson A. , 5:3 ,2.02,0.37,2014, China Open
Trump J. , Slessor E. , 5:0 ,0.09,6.38,2014, China Open
Astley J. , Williams R. , 5:2 ,1.88,0.4,2014, China Open
Steadman C. , Burns I. , 5:3 ,1.2,0.64,2014, China Open
Morris D. , Davis M. , 5:1 ,1.83,0.41,2014, China Open
Dunn M. , Ford T. , 5:4 ,1.37,0.56,2014, China Open
Holt M. , Parsons A. , 5:2 ,0.15,4.33,2014, China Open
King M. , Norbury C. , 5:1 ,0.25,2.85,2014, China Open
Maguire S. , Wakelin C. , 5:2 ,0.14,4.93,2014, China Open
Murphy S. , Duffy A. , 5:4 ,0.12,5.33,2014, China Open
Pengfei T. , O'Sullivan S. , 5:0 ,0.42,1.82,2014, China Open
Brecel L. , Burnett J. , 5:3 ,1.21,0.64,2014, China Open
Un-Nooh T. , Woollaston B. , 5:1 ,1.26,0.6,2014, China Open
Bingham S. , Taylor Al. , 5:2 ,0.11,5.26,2014, China Open
Li H. , Cao Y. , 5:4 ,1.17,0.65,2014, China Open
Baird S. , Chuang L. , 5:2 ,0.61,1.25,2014, China Open
Fu M. , Wicheard A. , 5:1 ,0.14,4.59,2014, China Open
Mehta A. , Ursenbacher A. , 5:2 ,0.23,3.1,2014, China Open
White M. , Donaldson S. , 5:0 ,0.53,1.44,2014, China Open
Advani P. , Zhe C. , 5:3 ,0.4,1.88,2014, China Open
Carter A. , Page L. , 5:1 ,0.12,5.28,2014, China Open
Day R. , Belaied K. , 5:2 ,0.02,12.42,2014, China Open
Miah H. , Greene G. , 5:4 ,2.27,0.32,2014, China Open
Jones Jam. , Travis M. , 5:1 ,0.31,2.4,2014, China Open
Robertson J. , Wilson S. , 5:3 ,0.25,2.87,2014, China Open
Robertson N. , Yan L. , 5:3 ,0.08,6.73,2014, China Open
Walden R. , Highfield L. , 5:3 ,0.29,2.49,2014, China Open
Cope J. , Green G. , 5:0 ,0.4,1.88,2014, China Open
Wasley M. , Davis S. , 5:3 ,1.03,0.74,2014, China Open
Guodong X. , Pagett A. , 5:2 ,0.22,3.21,2014, China Open
Harold D. , Anda Z. , 5:4 ,0.95,0.79,2014, China Open
Grace D. , Liang W. , 5:4 ,2.65,0.28,2014, China Open
Poomjaeng D. , Yotharuck R. , 5:3 ,0.46,1.67,2014, China Open
Selby M. , Clark R. , 5:0 ,0.07,7.01,2014, China Open
Williams M. , Wells D. , 5:1 ,0.16,4.02,2014, China Open
Delu Y. , Haotian L. , 5:0 ,0.7,1.09,2014, China Open
Joyce M. , Keogan C. , 5:2 ,0.13,4.52,2014, China Open
Lisowski J. , Castle S. , 5:4 ,0.26,2.79,2014, China Open
McGill A. , Leslie M. , 5:0 ,0.39,1.92,2014, China Open
McLeod R. , Saengkham N. , 5:4 ,0.62,1.24,2014, China Open
Wilson G. , Milkins R. , 5:3 ,1.26,0.6,2014, China Open
Jones D. , Perry J. , 5:2 ,4.72,0.14,2014, China Open
Wattana J. , Stevens M. , 5:0 ,2.01,0.37,2014, China Open
Robertson N. , Selby M. , 10:6 ,1.06,0.74,2013, China Open
Robertson N. , Maguire S. , 6:5 ,0.58,1.32,2013, China Open
Selby M. , Murphy S. , 6:2 ,0.53,1.46,2013, China Open
Robertson N. , Campbell M. , 5:2 ,0.22,3.2,2013, China Open
Maguire S. , Bingham S. , 5:1 ,0.64,1.19,2013, China Open
Murphy S. , Lisowski J. , 5:4 ,0.5,1.52,2013, China Open
Selby M. , Williams M. , 5:1 ,0.41,1.82,2013, China Open
Robertson N. , Allen M. , 5:1 ,0.69,1.09,2013, China Open
Bingham S. , Milkins R. , 5:3 ,0.53,1.41,2013, China Open
Campbell M. , Dott G. , 5:4 ,1.6,0.46,2013, China Open
Maguire S. , Hawkins B. , 5:1 ,0.57,1.31,2013, China Open
Lisowski J. , Davis M. , 5:4 ,0.62,1.2,2013, China Open
Murphy S. , McLeod R. , 5:3 ,0.27,2.65,2013, China Open
Selby M. , Walden R. , 5:2 ,0.33,2.22,2013, China Open
Williams M. , Carter A. , 5:4 ,1.22,0.62,2013, China Open
Allen M. , McGill A. , 5:1 ,0.23,2.94,2013, China Open
Bingham S. , Liang W. , 5:3 ,0.47,1.56,2013, China Open
Robertson N. , Robertson J. , 5:0 ,0.19,3.34,2013, China Open
Selby M. , King M. , 5:1 ,0.25,2.77,2013, China Open
Davis M. , Poomjaeng D. , 5:3 ,0.44,1.66,2013, China Open
Hawkins B. , Ding J. , 5:3 ,1.82,0.4,2013, China Open
Walden R. , Doherty K. , 5:2 ,0.54,1.36,2013, China Open
Williams M. , Haotian L. , 5:2 ,0.34,2.12,2013, China Open
Carter A. , Xintong Z. , 5:2 ,0.25,2.76,2013, China Open
Murphy S. , Higginson A. , 5:3 ,0.39,1.87,2013, China Open
McLeod R. , Stevens M. , 5:2 ,2.04,0.35,2013, China Open
Lisowski J. , Trump J. , 5:3 ,2.48,0.28,2013, China Open
Campbell M. , Ebdon P. , 5:3 ,0.96,0.77,2013, China Open
Milkins R. , Higgins J. , 5:4 ,2.29,0.31,2013, China Open
Poomjaeng D. , Yinghui Z. , 5:2 ,0.47,1.56,2013, China Open
Xintong Z. , Cope J. , 5:2 ,2.25,0.31,2013, China Open
Liang W. , Ning L. , 5:1 ,0.38,1.89,2013, China Open
Maguire S. , Holt M. , 5:3 ,0.37,1.97,2013, China Open
McLeod R. , Hao H. , 5:1 ,0.27,2.59,2013, China Open
Dott G. , Fu M. , 5:3 ,0.86,0.86,2013, China Open
Lisowski J. , Zhou Y. , 5:1 ,0.31,2.3,2013, China Open
McGill A. , Ehsan H. N. , 5:3 ,0.14,4.12,2013, China Open
Robertson J. , Yuchen W. , 5:1 ,0.31,2.33,2013, China Open
Cope J. , Zhe C. , 5:4 ,0.46,1.6,2013, China Open
Joyce M. , Dale D. , 5:4 ,1.11,0.67,2013, China Open
Doherty K. , Harold D. , 5:3 ,0.52,1.43,2013, China Open
Higginson A. , Gilbert D. , 5:2 ,0.57,1.29,2013, China Open
King M. , Davis S. , 5:0 ,0.58,1.28,2013, China Open
Lisowski J. , Burnett J. , 5:3 ,0.9,0.82,2013, China Open
McLeod R. , Day R. , 5:2 ,1.55,0.48,2013, China Open
Liang W. , Ford T. , 5:1 ,0.8,1,2013, China Open
Milkins R. , Bond N. , 5:1 ,0.62,1.2,2013, China Open
Poomjaeng D. , O'Brien F. , 5:1 ,1.36,0.54,2013, China Open
Hawkins B. , Selt M. , 5:1 ,0.44,1.67,2013, China Open
Campbell M. , Guodong X. , 5:4 ,0.65,1.14,2013, China Open
Fu M. , Jones Jam. , 5:0 ,0.52,1.43,2013, China Open
McGill A. , Gould M. , 5:2 ,1.59,0.46,2013, China Open
Holt M. , Hamilton A. , 5:2 ,0.69,1.07,2013, China Open
Robertson J. , Perry J. , 5:1 ,1.48,0.5,2013, China Open
Davis S. , Dunn M. , 5:3 ,0.51,1.44,2013, China Open
Gilbert D. , Pengfei T. , 5:3 ,0.87,0.85,2013, China Open
Joyce M. , Greene G. , 5:2 ,0.59,1.24,2013, China Open
Harold D. , Hicks A. , 5:3 ,0.6,1.23,2013, China Open
Zhe C. , White M. , 5:4 ,1.34,0.55,2013, China Open
Bond N. , Drago T. , 5:3 ,0.53,1.4,2013, China Open
Liang W. , Thirapongpaiboon T. , 5:3 ,0.51,1.44,2013, China Open
Lisowski J. , Burns I. , 5:2 ,0.6,1.22,2013, China Open
McLeod R. , O'Sullivan S. , 5:3 ,0.42,1.72,2013, China Open
Poomjaeng D. , Woollaston B. , 5:3 ,1.76,0.41,2013, China Open
McGill A. , Delu Y. , 5:1 ,0.77,0.97,2013, China Open
Guodong X. , Maflin K. , 5:4 ,0.76,0.98,2013, China Open
Hamilton A. , Davison P. , 5:1 ,0.46,1.6,2013, China Open
Jones Jam. , Chuang L. , 5:4 ,0.86,0.85,2013, China Open
Robertson J. , Williams R. , 5:3 ,0.6,1.22,2013, China Open
Selt M. , Pinches B. , 5:3 ,0.67,1.11,2013, China Open
Zhe C. , Un-Nooh T. , 5:3 ,1.1,0.68,2013, China Open
Dunn M. , Highfield L. , 5:3 ,1.31,0.67,2013, China Open
Hicks A. , Wasley M. , 5:2 ,0.74,1.02,2013, China Open
Joyce M. , Mehta A. , 5:3 ,0.73,1.03,2013, China Open
Pengfei T. , Lines P. , 5:1 ,0.52,1.43,2013, China Open
Thirapongpaiboon T. , Brecel L. , 5:2 ,1.29,0.56,2013, China Open
O'Sullivan S. , Burden A. , 5:1 ,1.72,0.42,2013, China Open
Poomjaeng D. , Cao Y. , 5:4 ,1.37,0.54,2013, China Open
Burns I. , Lawler R. , 5:1 ,0.85,0.87,2013, China Open
Drago T. , McManus A. , 5:4 ,1.25,0.59,2013, China Open
Chuang L. , Wells D. , 5:2 ,0.43,1.69,2013, China Open
Davison P. , Duffy A. , 5:3 ,1.11,0.67,2013, China Open
McGill A. , Grace D. , 5:2 ,0.47,1.56,2013, China Open
Pinches B. , Patrick F. , 5:0 ,0.54,1.37,2013, China Open
Maflin K. , Wattana J. , 5:1 ,0.83,0.89,2013, China Open
Williams R. , White J. , 5:1 ,1.3,0.56,2013, China Open
Highfield L. , Suwannawat P. , 5:2 ,0.49,1.52,2013, China Open
Mehta A. , Bedford S. , 5:0 ,0.5,1.49,2013, China Open
Pengfei T. , O'Donnell M. , 5:1 ,0.42,1.71,2013, China Open
Wasley M. , O'Neill J. , 5:4 ,0.59,1.24,2013, China Open
Zhe C. , Donaldson S. , 5:4 ,0.56,1.32,2013, China Open
Burns I. , Leslie M. , 5:2 ,0.35,2.07,2013, China Open
Drago T. , Allen G. , 5:3 ,0.49,1.5,2013, China Open
Poomjaeng D. , Baird S. , 5:4 ,0.63,1.18,2013, China Open
O'Sullivan S. , Steadman C. , 5:2 ,1.25,0.59,2013, China Open
Thirapongpaiboon T. , Astley J. , 5:1 ,0.45,1.59,2013, China Open
Grace D. , Advani P. , 5:4 ,1.27,0.58,2013, China Open
Maflin K. , Wild M. , 5:2 ,0.37,1.98,2013, China Open
Wells D. , Yan L. , 5:2 ,1.41,0.53,2013, China Open
Patrick F. , Anda Z. , 5:4 ,1.29,0.58,2013, China Open
Davison P. , Walker J. , 5:3 ,0.49,1.51,2013, China Open
Williams R. , Khairy M. , 5:1 ,0.26,2.5,2013, China Open
Ebdon P. , Maguire S. , 10:9 ,1.87,0.43,2012, China Open
Ebdon P. , Ding J. , 6:3 ,1.98,0.37,2012, China Open
Maguire S. , Lee S. , 6:2 ,0.87,0.88,2012, China Open
Ding J. , Carter A. , 5:2 ,0.45,1.64,2012, China Open
Maguire S. , O'Sullivan R. , 5:4 ,1.56,0.48,2012, China Open
Ebdon P. , Robertson N. , 5:3 ,1.85,0.4,2012, China Open
Lee S. , Trump J. , 5:3 ,1.57,0.48,2012, China Open
Carter A. , Ning L. , 5:1 ,0.51,1.44,2012, China Open
Ebdon P. , Higgins J. , 5:4 ,2,0.36,2012, China Open
Lee S. , Dott G. , 5:3 ,0.67,1.11,2012, China Open
Maguire S. , Walden R. , 5:4 ,0.52,1.42,2012, China Open
O'Sullivan R. , Williams M. , 5:1 ,0.63,1.18,2012, China Open
Robertson N. , Hendry S. , 5:3 ,0.39,1.82,2012, China Open
Trump J. , Bingham S. , 5:3 ,0.29,2.46,2012, China Open
Carter A. , Dale D. , 5:4 ,0.77,0.97,2012, China Open
Ning L. , Murphy S. , 5:2 ,3.74,0.16,2012, China Open
O'Sullivan R. , Campbell M. , 5:4 ,0.26,2.66,2012, China Open
Ebdon P. , Stevens M. , 5:3 ,1.27,0.58,2012, China Open
Walden R. , Allen M. , 5:2 ,1.65,0.44,2012, China Open
Bingham S. , Perry J. , 5:4 ,0.75,0.98,2012, China Open
Higgins J. , McLeod R. , 5:1 ,0.26,2.66,2012, China Open
Williams M. , Long J. , 5:1 ,0.22,3.02,2012, China Open
Ding J. , Woollaston B. , 5:4 ,0.27,2.6,2012, China Open
Dott G. , King M. , 5:2 ,0.44,1.67,2012, China Open
Lee S. , Ford T. , 5:1 ,0.47,1.6,2012, China Open
Trump J. , White J. , 5:3 ,0.14,4.14,2012, China Open
Maguire S. , Hawkins B. , 5:1 ,0.43,1.67,2012, China Open
McLeod R. , Zhou Y. , 5:0 ,0.29,2.5,2012, China Open
Long J. , O'Brien F. , 5:4 ,1.17,0.63,2012, China Open
Selby M. , Li H. , 5:0 ,0.12,4.77,2012, China Open
Ebdon P. , Haotian L. , 5:2 ,0.29,2.46,2012, China Open
Hendry S. , Gould M. , 5:4 ,1.13,0.66,2012, China Open
Ning L. , Jones Jam. , 5:3 ,1.54,0.47,2012, China Open
Woollaston B. , Feilong Ch. , 5:1 ,0.29,2.45,2012, China Open
Li H. , Holt M. , 5:3 ,2.39,0.31,2012, China Open
King M. , Yinghui Z. , 5:3 ,0.28,2.53,2012, China Open
Robertson N. , Cope J. , 5:4 ,0.36,2.02,2012, China Open
White J. , Alkojah O. , 5:3 ,0.1,5.5,2012, China Open
Cope J. , McManus A. , 5:4 ,0.48,1.61,2012, China Open
Ebdon P. , Liang W. , 5:0 ,0.84,0.91,2012, China Open
Jones Jam. , Fu M. , 5:1 ,1.46,0.53,2012, China Open
O'Brien F. , Yan L. , 5:4 ,0.68,1.14,2012, China Open
Campbell M. , Doherty K. , 5:2 ,0.73,1.02,2012, China Open
Holt M. , Davis M. , 5:4 ,0.97,0.76,2012, China Open
Woollaston B. , Day R. , 5:4 ,1.18,0.62,2012, China Open
Hendry S. , Delu Y. , 5:1 ,0.4,1.75,2012, China Open
Perry J. , Hamilton A. , 5:1 ,0.67,1.01,2012, China Open
Walden R. , Craigie S. , 5:3 ,0.41,1.64,2012, China Open
McLeod R. , Davis S. , 5:1 ,0.73,1,2012, China Open
Dale D. , Lisowski J. , 5:2 ,0.61,1.22,2012, China Open
Ford T. , Grace D. , 5:4 ,0.42,1.71,2012, China Open
Hawkins B. , Chuang L. , 5:0 ,0.48,1.51,2012, China Open
White J. , Higginson A. , 5:3 ,1.6,0.46,2012, China Open
King M. , Gunnell A. , 5:1 ,0.52,1.4,2012, China Open
Delu Y. , Burnett J. , 5:1 ,1,0.73,2012, China Open
Davis S. , Lawler R. , 5:4 ,0.48,1.5,2012, China Open
Jones Jam. , Cao Y. , 5:3 ,0.67,1.1,2012, China Open
Liang W. , Guodong X. , 5:2 ,0.77,0.95,2012, China Open
McManus A. , Mehta A. , 5:3 ,0.67,1.1,2012, China Open
Woollaston B. , Bond N. , 5:2 ,0.75,0.91,2012, China Open
Doherty K. , White M. , 5:4 ,0.88,0.78,2012, China Open
Yan L. , Dunn M. , 5:4 ,1.18,0.59,2012, China Open
Holt M. , Lines P. , 5:1 ,0.45,1.5,2012, China Open
Lisowski J. , Harold D. , 5:3 ,0.68,0.99,2012, China Open
Craigie S. , Greene G. , 5:3 ,1.2,0.56,2012, China Open
Hamilton A. , Brecel L. , 5:3 ,0.45,1.5,2012, China Open
Chuang L. , Milkins R. , 5:2 ,1.25,0.54,2012, China Open
Grace D. , Selt M. , 5:4 ,1.17,0.58,2012, China Open
White J. , Highfield L. , 5:3 ,0.53,1.28,2012, China Open
Cao Y. , Drago T. , 5:3 ,0.88,0.77,2012, China Open
Guodong X. , Duffy A. , 5:1 ,0.65,1.05,2012, China Open
Delu Y. , Joyce M. , 5:2 ,0.8,0.8,2012, China Open
Mehta A. , McGill A. , 5:3 ,1.35,0.5,2012, China Open
Lawler R. , Robertson J. , 5:4 ,1.4,0.53,2012, China Open
Harold D. , Burden A. , 5:3 ,0.7,1.05,2012, China Open
Lines P. , Morris D. , 5:1 ,0.58,1.17,2012, China Open
White M. , Gilbert D. , 5:0 ,0.8,0.93,2012, China Open
Woollaston B. , Pengfei T. , 5:3 ,0.67,1.06,2012, China Open
Yan L. , McCulloch I. , 5:4 ,1.02,0.72,2012, China Open
Chuang L. , Norman A. , 5:2 ,0.65,1.05,2012, China Open
Gunnell A. , Swail J. , 5:0 ,0.67,1.13,2012, China Open
Brecel L. , Hicks A. , 5:3 ,1.29,0.52,2012, China Open
Craigie S. , Liu S. , 5:1 ,0.89,0.77,2012, China Open
Grace D. , Pinches B. , 5:3 ,0.82,0.82,2012, China Open
Highfield L. , Wattana J. , 5:2 ,1.27,0.59,2012, China Open
Delu Y. , Filipiak K. , 5:0 ,0.09,5.25,2012, China Open
Duffy A. , Vatnani L. , 5:0 ,0.29,2.46,2012, China Open
Cao Y. , Maflin K. , 5:4 ,1.26,0.59,2012, China Open
Pengfei T. , Baird S. , 5:0 ,1.01,0.72,2012, China Open
Mehta A. , Suwannawat P. , 5:4 ,1.02,0.72,2012, China Open
Craigie S. , Wicheard A. , 5:3 ,0.69,1.07,2012, China Open
Grace D. , Wells D. , 5:1 ,0.56,1.3,2012, China Open
Morris D. , Davison P. , 5:4 ,0.64,1.15,2012, China Open
Norman A. , Carrington S. , 5:3 ,0.54,1.37,2012, China Open
Brecel L. , Pagett A. , 5:4 ,1.02,0.73,2012, China Open
Trump J. , Selby M. , 10:8 ,1.75,0.46,2011, China Open
Selby M. , Ding J. , 6:3 ,0.89,0.86,2011, China Open
Trump J. , Murphy S. , 6:1 ,1.59,0.48,2011, China Open
Selby M. , Carter A. , 5:1 ,0.58,1.23,2011, China Open
Ding J. , Lee S. , 5:2 ,0.52,1.4,2011, China Open
Murphy S. , Higgins J. , 5:2 ,1.41,0.52,2011, China Open
Trump J. , Ebdon P. , 5:1 ,0.87,0.83,2011, China Open
Carter A. , Campbell M. , 5:3 ,0.38,1.9,2011, China Open
Ding J. , Hendry S. , 5:2 ,0.39,1.83,2011, China Open
Higgins J. , Walden R. , 5:2 ,0.35,2.08,2011, China Open
Selby M. , Milkins R. , 5:1 ,0.3,2.42,2011, China Open
Trump J. , Davis M. , 5:2 ,0.64,1.12,2011, China Open
Ebdon P. , Robertson N. , 5:1 ,1.84,0.38,2011, China Open
Lee S. , Day R. , 5:2 ,0.78,0.98,2011, China Open
Murphy S. , Li H. , 5:4 ,0.32,2.25,2011, China Open
Milkins R. , Cope J. , 5:3 ,1.4,0.52,2011, China Open
Day R. , O'Sullivan R. , 5:2 ,1.57,0.46,2011, China Open
Selby M. , Pengfei T. , 5:3 ,0.27,2.58,2011, China Open
Walden R. , Gould M. , 5:4 ,0.84,0.86,2011, China Open
Carter A. , Bingham S. , 5:1 ,0.56,1.32,2011, China Open
Ebdon P. , Greene G. , 5:2 ,0.49,1.47,2011, China Open
Trump J. , Fu M. , 5:3 ,1.11,0.65,2011, China Open
Higgins J. , Bond N. , 5:3 ,0.21,3.26,2011, China Open
Campbell M. , Allen M. , 5:4 ,1.94,0.35,2011, China Open
Ding J. , Maflin K. , 5:4 ,0.13,4.18,2011, China Open
Li H. , Dott G. , 5:4 ,2.1,0.33,2011, China Open
Murphy S. , Perry J. , 5:3 ,0.39,1.75,2011, China Open
Greene G. , Delu Y. , 5:2 ,0.52,1.44,2011, China Open
Davis M. , Maguire S. , 5:3 ,1.71,0.42,2011, China Open
Milkins R. , Maimaiti R. , 5:1 ,0.18,3.5,2011, China Open
Lee S. , Williams M. , 5:4 ,1.71,0.42,2011, China Open
Bond N. , Long J. , 5:3 ,0.42,1.66,2011, China Open
Li H. , Doherty K. , 5:1 ,2.21,0.31,2011, China Open
Robertson N. , Hawkins B. , 5:1 ,0.35,2.03,2011, China Open
Campbell M. , Xiwen M. , 5:3 ,0.29,2.34,2011, China Open
Hendry S. , Stevens M. , 5:0 ,1.08,0.67,2011, China Open
Maflin K. , Cao Y. , 5:3 ,0.52,1.4,2011, China Open
Perry J. , Yan L. , 5:2 ,0.2,3.18,2011, China Open
Davis M. , Wattana J. , 5:3 ,0.56,1.3,2011, China Open
Greene G. , O'Brien F. , 5:2 ,0.68,1.07,2011, China Open
Hawkins B. , Swail J. , 5:2 ,0.7,1.03,2011, China Open
Perry J. , Lawler R. , 5:2 ,0.5,1.46,2011, China Open
